ibge,uf,municipio,nivel_verificacao,ultima_verificacao,plano_localizado,decreto_reconhecido,decreto_homologado
3526209,SP,Juquitiba,nacional,2026-09-03,,,
3526100,SP,Juquiá,nacional,2026-09-03,,,
3525805,SP,Júlio Mesquita,nacional,2026-09-03,,,
3526308,SP,Lagoinha,nacional,2026-09-03,,,
3526407,SP,Laranjal Paulista,nacional,2026-09-03,,,
3526605,SP,Lavrinhas,nacional,2026-09-03,,,
3526506,SP,Lavínia,nacional,2026-09-03,,,
3526704,SP,Leme,nacional,2026-09-03,,,
3526803,SP,Lençóis Paulista,nacional,2026-09-03,,,
3526902,SP,Limeira,nacional,2026-09-03,,,
3527009,SP,Lindóia,nacional,2026-09-03,,,
3527108,SP,Lins,nacional,2026-09-03,,,
3527207,SP,Lorena,nacional,2026-09-03,,,
3527256,SP,Lourdes,nacional,2026-09-03,,,
3527306,SP,Louveira,nacional,2026-09-03,,,
3527504,SP,Lucianópolis,nacional,2026-09-03,,,
3527405,SP,Lucélia,nacional,2026-09-03,,,
3527702,SP,Luiziânia,nacional,2026-09-03,,,
3527801,SP,Lupércio,nacional,2026-09-03,,,
3527900,SP,Lutécia,nacional,2026-09-03,,,
3527603,SP,Luís Antônio,nacional,2026-09-03,,,
3528007,SP,Macatuba,nacional,2026-09-03,,,
3528106,SP,Macaubal,nacional,2026-09-03,,,
3528205,SP,Macedônia,nacional,2026-09-03,,,
3528304,SP,Magda,nacional,2026-09-03,,,
3528403,SP,Mairinque,nacional,2026-09-03,,,
3528502,SP,Mairiporã,nacional,2026-09-03,,,
3528601,SP,Manduri,nacional,2026-09-03,,,
3528700,SP,Marabá Paulista,nacional,2026-09-03,,,
3528809,SP,Maracaí,nacional,2026-09-03,,,
3528858,SP,Marapoama,nacional,2026-09-03,,,
3529104,SP,Marinópolis,nacional,2026-09-03,,,
3528908,SP,Mariápolis,nacional,2026-09-03,,,
3529203,SP,Martinópolis,nacional,2026-09-03,,,
3529005,SP,Marília,nacional,2026-09-03,,,
3529302,SP,Matão,nacional,2026-09-03,,,
3529401,SP,Mauá,nacional,2026-09-03,,,
3529500,SP,Mendonça,nacional,2026-09-03,,,
3529609,SP,Meridiano,nacional,2026-09-03,,,
3529658,SP,Mesópolis,nacional,2026-09-03,,,
3529708,SP,Miguelópolis,nacional,2026-09-03,,,
3529807,SP,Mineiros do Tietê,nacional,2026-09-03,,,
3530003,SP,Mira Estrela,nacional,2026-09-03,,,
3529906,SP,Miracatu,nacional,2026-09-03,,,
3530102,SP,Mirandópolis,nacional,2026-09-03,,,
3530201,SP,Mirante do Paranapanema,nacional,2026-09-03,,,
3530300,SP,Mirassol,nacional,2026-09-03,,,
3530409,SP,Mirassolândia,nacional,2026-09-03,,,
3530508,SP,Mococa,nacional,2026-09-03,,,
3530706,SP,Mogi Guaçu,nacional,2026-09-03,,,
3530805,SP,Mogi Mirim,nacional,2026-09-03,,,
3530607,SP,Mogi das Cruzes,nacional,2026-09-03,,,
3530904,SP,Mombuca,nacional,2026-09-03,,,
3531100,SP,Mongaguá,nacional,2026-09-03,,,
3531209,SP,Monte Alegre do Sul,nacional,2026-09-03,,,
3531308,SP,Monte Alto,nacional,2026-09-03,,,
3531407,SP,Monte Aprazível,nacional,2026-09-03,,,
3531506,SP,Monte Azul Paulista,nacional,2026-09-03,,,
3531605,SP,Monte Castelo,nacional,2026-09-03,,,
3531803,SP,Monte Mor,nacional,2026-09-03,,,
3531704,SP,Monteiro Lobato,nacional,2026-09-03,,,
3531001,SP,Monções,nacional,2026-09-03,,,
3531902,SP,Morro Agudo,nacional,2026-09-03,,,
3532009,SP,Morungaba,nacional,2026-09-03,,,
3532058,SP,Motuca,nacional,2026-09-03,,,
3532108,SP,Murutinga do Sul,nacional,2026-09-03,,,
3532157,SP,Nantes,nacional,2026-09-03,,,
3532207,SP,Narandiba,nacional,2026-09-03,,,
3532306,SP,Natividade da Serra,nacional,2026-09-03,,,
3532405,SP,Nazaré Paulista,nacional,2026-09-03,,,
3532504,SP,Neves Paulista,nacional,2026-09-03,,,
3532603,SP,Nhandeara,nacional,2026-09-03,,,
3532702,SP,Nipoã,nacional,2026-09-03,,,
3532801,SP,Nova Aliança,nacional,2026-09-03,,,
3532827,SP,Nova Campina,nacional,2026-09-03,,,
3532843,SP,Nova Canaã Paulista,nacional,2026-09-03,,,
3532868,SP,Nova Castilho,nacional,2026-09-03,,,
3532900,SP,Nova Europa,nacional,2026-09-03,,,
3533007,SP,Nova Granada,nacional,2026-09-03,,,
3533106,SP,Nova Guataporanga,nacional,2026-09-03,,,
3533205,SP,Nova Independência,nacional,2026-09-03,,,
3533304,SP,Nova Luzitânia,nacional,2026-09-03,,,
3533403,SP,Nova Odessa,nacional,2026-09-03,,,
3533254,SP,Novais,nacional,2026-09-03,,,
3533502,SP,Novo Horizonte,nacional,2026-09-03,,,
3533601,SP,Nuporanga,nacional,2026-09-03,,,
3533700,SP,Ocauçu,nacional,2026-09-03,,,
3533908,SP,Olímpia,nacional,2026-09-03,,,
3534005,SP,Onda Verde,nacional,2026-09-03,,,
3534104,SP,Oriente,nacional,2026-09-03,,,
3534203,SP,Orindiúva,nacional,2026-09-03,,,
3534302,SP,Orlândia,nacional,2026-09-03,,,
3534401,SP,Osasco,nacional,2026-09-03,,,
3534500,SP,Oscar Bressane,nacional,2026-09-03,,,
3534609,SP,Osvaldo Cruz,nacional,2026-09-03,,,
3534708,SP,Ourinhos,nacional,2026-09-03,,,
3534807,SP,Ouro Verde,nacional,2026-09-03,,,
3534757,SP,Ouroeste,nacional,2026-09-03,,,
3534906,SP,Pacaembu,nacional,2026-09-03,,,
3535002,SP,Palestina,nacional,2026-09-03,,,
3535101,SP,Palmares Paulista,nacional,2026-09-03,,,
3535200,SP,Palmeira d'Oeste,nacional,2026-09-03,,,
3535309,SP,Palmital,nacional,2026-09-03,,,
3535408,SP,Panorama,nacional,2026-09-03,,,
3535507,SP,Paraguaçu Paulista,nacional,2026-09-03,,,
3535606,SP,Paraibuna,nacional,2026-09-03,,,
3535804,SP,Paranapanema,nacional,2026-09-03,,,
3535903,SP,Paranapuã,nacional,2026-09-03,,,
3536000,SP,Parapuã,nacional,2026-09-03,,,
3535705,SP,Paraíso,nacional,2026-09-03,,,
3536109,SP,Pardinho,nacional,2026-09-03,,,
3536208,SP,Pariquera-Açu,nacional,2026-09-03,,,
3536257,SP,Parisi,nacional,2026-09-03,,,
3536307,SP,Patrocínio Paulista,nacional,2026-09-03,,,
3536406,SP,Paulicéia,nacional,2026-09-03,,,
3536570,SP,Paulistânia,nacional,2026-09-03,,,
3536604,SP,Paulo de Faria,nacional,2026-09-03,,,
3536505,SP,Paulínia,nacional,2026-09-03,,,
3536703,SP,Pederneiras,nacional,2026-09-03,,,
3536802,SP,Pedra Bela,nacional,2026-09-03,,,
3536901,SP,Pedranópolis,nacional,2026-09-03,,,
3537008,SP,Pedregulho,nacional,2026-09-03,,,
3537107,SP,Pedreira,nacional,2026-09-03,,,
3537156,SP,Pedrinhas Paulista,nacional,2026-09-03,,,
3537206,SP,Pedro de Toledo,nacional,2026-09-03,,,
3537305,SP,Penápolis,nacional,2026-09-03,,,
3537404,SP,Pereira Barreto,nacional,2026-09-03,,,
3537503,SP,Pereiras,nacional,2026-09-03,,,
3537602,SP,Peruíbe,nacional,2026-09-03,,,
3537701,SP,Piacatu,nacional,2026-09-03,,,
3537800,SP,Piedade,nacional,2026-09-03,,,
3537909,SP,Pilar do Sul,nacional,2026-09-03,,,
3538006,SP,Pindamonhangaba,nacional,2026-09-03,,,
3538105,SP,Pindorama,nacional,2026-09-03,,,
3538204,SP,Pinhalzinho,nacional,2026-09-03,,,
3538303,SP,Piquerobi,nacional,2026-09-03,,,
3538501,SP,Piquete,nacional,2026-09-03,,,
3538600,SP,Piracaia,nacional,2026-09-03,,,
3538709,SP,Piracicaba,nacional,2026-09-03,,,
3538808,SP,Piraju,nacional,2026-09-03,,,
3538907,SP,Pirajuí,nacional,2026-09-03,,,
3539004,SP,Pirangi,nacional,2026-09-03,,,
3539103,SP,Pirapora do Bom Jesus,nacional,2026-09-03,,,
3539202,SP,Pirapozinho,nacional,2026-09-03,,,
3539301,SP,Pirassununga,nacional,2026-09-03,,,
3539400,SP,Piratininga,nacional,2026-09-03,,,
3539509,SP,Pitangueiras,nacional,2026-09-03,,,
3539608,SP,Planalto,nacional,2026-09-03,,,
3539707,SP,Platina,nacional,2026-09-03,,,
3539905,SP,Poloni,nacional,2026-09-03,,,
3540002,SP,Pompéia,nacional,2026-09-03,,,
3540101,SP,Pongaí,nacional,2026-09-03,,,
3540200,SP,Pontal,nacional,2026-09-03,,,
3540259,SP,Pontalinda,nacional,2026-09-03,,,
3540309,SP,Pontes Gestal,nacional,2026-09-03,,,
3540408,SP,Populina,nacional,2026-09-03,,,
3540507,SP,Porangaba,nacional,2026-09-03,,,
3540606,SP,Porto Feliz,nacional,2026-09-03,,,
3540705,SP,Porto Ferreira,nacional,2026-09-03,,,
3540754,SP,Potim,nacional,2026-09-03,,,
3540804,SP,Potirendaba,nacional,2026-09-03,,,
3539806,SP,Poá,nacional,2026-09-03,,,
3540853,SP,Pracinha,nacional,2026-09-03,,,
3540903,SP,Pradópolis,nacional,2026-09-03,,,
3541000,SP,Praia Grande,nacional,2026-09-03,,,
3541059,SP,Pratânia,nacional,2026-09-03,,,
3541109,SP,Presidente Alves,nacional,2026-09-03,,,
3541208,SP,Presidente Bernardes,nacional,2026-09-03,,,
3541307,SP,Presidente Epitácio,nacional,2026-09-03,,,
3541406,SP,Presidente Prudente,nacional,2026-09-03,,,
3541505,SP,Presidente Venceslau,nacional,2026-09-03,,,
3541604,SP,Promissão,nacional,2026-09-03,,,
3541653,SP,Quadra,nacional,2026-09-03,,,
3541703,SP,Quatá,nacional,2026-09-03,,,
3541802,SP,Queiroz,nacional,2026-09-03,,,
3541901,SP,Queluz,nacional,2026-09-03,,,
3542008,SP,Quintana,nacional,2026-09-03,,,
3542107,SP,Rafard,nacional,2026-09-03,,,
3542206,SP,Rancharia,nacional,2026-09-03,,,
3542305,SP,Redenção da Serra,nacional,2026-09-03,,,
3542404,SP,Regente Feijó,nacional,2026-09-03,,,
3542503,SP,Reginópolis,nacional,2026-09-03,,,
3542602,SP,Registro,nacional,2026-09-03,,,
3542701,SP,Restinga,nacional,2026-09-03,,,
3542800,SP,Ribeira,nacional,2026-09-03,,,
3542909,SP,Ribeirão Bonito,nacional,2026-09-03,,,
3543006,SP,Ribeirão Branco,nacional,2026-09-03,,,
3543105,SP,Ribeirão Corrente,nacional,2026-09-03,,,
3543253,SP,Ribeirão Grande,nacional,2026-09-03,,,
3543303,SP,Ribeirão Pires,nacional,2026-09-03,,,
3543402,SP,Ribeirão Preto,nacional,2026-09-03,,,
3543204,SP,Ribeirão do Sul,nacional,2026-09-03,,,
3543238,SP,Ribeirão dos Índios,nacional,2026-09-03,,,
3543600,SP,Rifaina,nacional,2026-09-03,,,
3543709,SP,Rincão,nacional,2026-09-03,,,
3543808,SP,Rinópolis,nacional,2026-09-03,,,
3543907,SP,Rio Claro,nacional,2026-09-03,,,
3544103,SP,Rio Grande da Serra,nacional,2026-09-03,,,
3544004,SP,Rio das Pedras,nacional,2026-09-03,,,
3544202,SP,Riolândia,nacional,2026-09-03,,,
3543501,SP,Riversul,nacional,2026-09-03,,,
3544251,SP,Rosana,nacional,2026-09-03,,,
3544301,SP,Roseira,nacional,2026-09-03,,,
3544509,SP,Rubinéia,nacional,2026-09-03,,,
3544400,SP,Rubiácea,nacional,2026-09-03,,,
3544608,SP,Sabino,nacional,2026-09-03,,,
3544707,SP,Sagres,nacional,2026-09-03,,,
3544806,SP,Sales,nacional,2026-09-03,,,
3544905,SP,Sales Oliveira,nacional,2026-09-03,,,
3545001,SP,Salesópolis,nacional,2026-09-03,,,
3545100,SP,Salmourão,nacional,2026-09-03,,,
3545159,SP,Saltinho,nacional,2026-09-03,,,
3545209,SP,Salto,nacional,2026-09-03,,,
3545407,SP,Salto Grande,nacional,2026-09-03,,,
3545308,SP,Salto de Pirapora,nacional,2026-09-03,,,
3545506,SP,Sandovalina,nacional,2026-09-03,,,
3545605,SP,Santa Adélia,nacional,2026-09-03,,,
3545704,SP,Santa Albertina,nacional,2026-09-03,,,
3546009,SP,Santa Branca,nacional,2026-09-03,,,
3545803,SP,Santa Bárbara d'Oeste,nacional,2026-09-03,,,
3546108,SP,Santa Clara d'Oeste,nacional,2026-09-03,,,
3546207,SP,Santa Cruz da Conceição,nacional,2026-09-03,,,
3546256,SP,Santa Cruz da Esperança,nacional,2026-09-03,,,
3546306,SP,Santa Cruz das Palmeiras,nacional,2026-09-03,,,
3546405,SP,Santa Cruz do Rio Pardo,nacional,2026-09-03,,,
3546504,SP,Santa Ernestina,nacional,2026-09-03,,,
3546603,SP,Santa Fé do Sul,nacional,2026-09-03,,,
3546702,SP,Santa Gertrudes,nacional,2026-09-03,,,
3546801,SP,Santa Isabel,nacional,2026-09-03,,,
3546900,SP,Santa Lúcia,nacional,2026-09-03,,,
3547007,SP,Santa Maria da Serra,nacional,2026-09-03,,,
3547106,SP,Santa Mercedes,nacional,2026-09-03,,,
3547403,SP,Santa Rita d'Oeste,nacional,2026-09-03,,,
3547502,SP,Santa Rita do Passa Quatro,nacional,2026-09-03,,,
3547601,SP,Santa Rosa de Viterbo,nacional,2026-09-03,,,
3547650,SP,Santa Salete,nacional,2026-09-03,,,
3547205,SP,Santana da Ponte Pensa,nacional,2026-09-03,,,
3547304,SP,Santana de Parnaíba,nacional,2026-09-03,,,
3547700,SP,Santo Anastácio,nacional,2026-09-03,,,
3547809,SP,Santo André,nacional,2026-09-03,,,
3547908,SP,Santo Antônio da Alegria,nacional,2026-09-03,,,
3548005,SP,Santo Antônio de Posse,nacional,2026-09-03,,,
3548054,SP,Santo Antônio do Aracanguá,nacional,2026-09-03,,,
3548104,SP,Santo Antônio do Jardim,nacional,2026-09-03,,,
3548203,SP,Santo Antônio do Pinhal,nacional,2026-09-03,,,
3548302,SP,Santo Expedito,nacional,2026-09-03,,,
3548500,SP,Santos,nacional,2026-09-03,,,
3548401,SP,Santópolis do Aguapeí,nacional,2026-09-03,,,
3551108,SP,Sarapuí,nacional,2026-09-03,,,
3551207,SP,Sarutaiá,nacional,2026-09-03,,,
3551306,SP,Sebastianópolis do Sul,nacional,2026-09-03,,,
3551405,SP,Serra Azul,nacional,2026-09-03,,,
3551603,SP,Serra Negra,nacional,2026-09-03,,,
3551504,SP,Serrana,nacional,2026-09-03,,,
3551702,SP,Sertãozinho,nacional,2026-09-03,,,
3551801,SP,Sete Barras,nacional,2026-09-03,,,
3551900,SP,Severínia,nacional,2026-09-03,,,
3552007,SP,Silveiras,nacional,2026-09-03,,,
3552106,SP,Socorro,nacional,2026-09-03,,,
3552205,SP,Sorocaba,nacional,2026-09-03,,,
3552304,SP,Sud Mennucci,nacional,2026-09-03,,,
3552403,SP,Sumaré,nacional,2026-09-03,,,
3552502,SP,Suzano,nacional,2026-09-03,,,
3552551,SP,Suzanápolis,nacional,2026-09-03,,,
3548609,SP,São Bento do Sapucaí,nacional,2026-09-03,,,
3548708,SP,São Bernardo do Campo,nacional,2026-09-03,,,
3548807,SP,São Caetano do Sul,nacional,2026-09-03,,,
3548906,SP,São Carlos,nacional,2026-09-03,,,
3549003,SP,São Francisco,nacional,2026-09-03,,,
3549409,SP,São Joaquim da Barra,nacional,2026-09-03,,,
3549508,SP,São José da Bela Vista,nacional,2026-09-03,,,
3549607,SP,São José do Barreiro,nacional,2026-09-03,,,
3549706,SP,São José do Rio Pardo,nacional,2026-09-03,,,
3549805,SP,São José do Rio Preto,nacional,2026-09-03,,,
3549904,SP,São José dos Campos,nacional,2026-09-03,,,
3549102,SP,São João da Boa Vista,nacional,2026-09-03,,,
3549201,SP,São João das Duas Pontes,nacional,2026-09-03,,,
3549250,SP,São João de Iracema,nacional,2026-09-03,,,
3549300,SP,São João do Pau d'Alho,nacional,2026-09-03,,,
3549953,SP,São Lourenço da Serra,nacional,2026-09-03,,,
3550001,SP,São Luiz do Paraitinga,nacional,2026-09-03,,,
3550100,SP,São Manuel,nacional,2026-09-03,,,
3550209,SP,São Miguel Arcanjo,nacional,2026-09-03,,,
3550308,SP,São Paulo,nacional,2026-09-03,plano,,
3550407,SP,São Pedro,nacional,2026-09-03,,,
3550506,SP,São Pedro do Turvo,nacional,2026-09-03,,,
3550605,SP,São Roque,nacional,2026-09-03,,,
3550704,SP,São Sebastião,nacional,2026-09-03,,,
3550803,SP,São Sebastião da Grama,nacional,2026-09-03,,,
3550902,SP,São Simão,nacional,2026-09-03,,,
3551009,SP,São Vicente,nacional,2026-09-03,,,
3552601,SP,Tabapuã,nacional,2026-09-03,,,
3552700,SP,Tabatinga,nacional,2026-09-03,,,
3552809,SP,Taboão da Serra,nacional,2026-09-03,,,
3552908,SP,Taciba,nacional,2026-09-03,,,
3553005,SP,Taguaí,nacional,2026-09-03,,,
3553104,SP,Taiaçu,nacional,2026-09-03,,,
3553203,SP,Taiúva,nacional,2026-09-03,,,
3553302,SP,Tambaú,nacional,2026-09-03,,,
3553401,SP,Tanabi,nacional,2026-09-03,,,
3553609,SP,Tapiratiba,nacional,2026-09-03,,,
3553500,SP,Tapiraí,nacional,2026-09-03,,,
3553658,SP,Taquaral,nacional,2026-09-03,,,
3553708,SP,Taquaritinga,nacional,2026-09-03,,,
3553807,SP,Taquarituba,nacional,2026-09-03,,,
3553856,SP,Taquarivaí,nacional,2026-09-03,,,
3553906,SP,Tarabai,nacional,2026-09-03,,,
3553955,SP,Tarumã,nacional,2026-09-03,,,
3554003,SP,Tatuí,nacional,2026-09-03,,,
3554102,SP,Taubaté,nacional,2026-09-03,,,
3554201,SP,Tejupá,nacional,2026-09-03,,,
3554300,SP,Teodoro Sampaio,nacional,2026-09-03,,,
3554409,SP,Terra Roxa,nacional,2026-09-03,,,
3554508,SP,Tietê,nacional,2026-09-03,,,
3554607,SP,Timburi,nacional,2026-09-03,,,
3554656,SP,Torre de Pedra,nacional,2026-09-03,,,
3554706,SP,Torrinha,nacional,2026-09-03,,,
3554755,SP,Trabiju,nacional,2026-09-03,,,
3554805,SP,Tremembé,nacional,2026-09-03,,,
3554904,SP,Três Fronteiras,nacional,2026-09-03,,,
3554953,SP,Tuiuti,nacional,2026-09-03,,,
3555109,SP,Tupi Paulista,nacional,2026-09-03,,,
3555000,SP,Tupã,nacional,2026-09-03,,,
3555208,SP,Turiúba,nacional,2026-09-03,,,
3555307,SP,Turmalina,nacional,2026-09-03,,,
3555356,SP,Ubarana,nacional,2026-09-03,,,
3555406,SP,Ubatuba,nacional,2026-09-03,,,
3555505,SP,Ubirajara,nacional,2026-09-03,,,
3555604,SP,Uchoa,nacional,2026-09-03,,,
3555703,SP,União Paulista,nacional,2026-09-03,,,
3555901,SP,Uru,nacional,2026-09-03,,,
3556008,SP,Urupês,nacional,2026-09-03,,,
3555802,SP,Urânia,nacional,2026-09-03,,,
3556107,SP,Valentim Gentil,nacional,2026-09-03,,,
3556206,SP,Valinhos,nacional,2026-09-03,,,
3556305,SP,Valparaíso,nacional,2026-09-03,,,
3556354,SP,Vargem,nacional,2026-09-03,,,
3556453,SP,Vargem Grande Paulista,nacional,2026-09-03,,,
3556404,SP,Vargem Grande do Sul,nacional,2026-09-03,,,
3556602,SP,Vera Cruz,nacional,2026-09-03,,,
3556701,SP,Vinhedo,nacional,2026-09-03,,,
3556800,SP,Viradouro,nacional,2026-09-03,,,
3556909,SP,Vista Alegre do Alto,nacional,2026-09-03,,,
3556958,SP,Vitória Brasil,nacional,2026-09-03,,,
3557006,SP,Votorantim,nacional,2026-09-03,,,
3557105,SP,Votuporanga,nacional,2026-09-03,,,
3556503,SP,Várzea Paulista,nacional,2026-09-03,,,
3557154,SP,Zacarias,nacional,2026-09-03,,,
3500402,SP,Águas da Prata,nacional,2026-09-03,,,
3500501,SP,Águas de Lindóia,nacional,2026-09-03,,,
3500550,SP,Águas de Santa Bárbara,nacional,2026-09-03,,,
3500600,SP,Águas de São Pedro,nacional,2026-09-03,,,
3501202,SP,Álvares Florence,nacional,2026-09-03,,,
3501301,SP,Álvares Machado,nacional,2026-09-03,,,
3501400,SP,Álvaro de Carvalho,nacional,2026-09-03,,,
3533809,SP,Óleo,nacional,2026-09-03,,,
1700251,TO,Abreulândia,nacional,2026-09-03,,,
1700301,TO,Aguiarnópolis,nacional,2026-09-03,,,
1700350,TO,Aliança do Tocantins,nacional,2026-09-03,,,
1700400,TO,Almas,nacional,2026-09-03,,,
1700707,TO,Alvorada,nacional,2026-09-03,,,
1701002,TO,Ananás,nacional,2026-09-03,,,
1701051,TO,Angico,nacional,2026-09-03,,,
1701101,TO,Aparecida do Rio Negro,nacional,2026-09-03,,,
1701309,TO,Aragominas,nacional,2026-09-03,,,
1701903,TO,Araguacema,nacional,2026-09-03,,,
1702158,TO,Araguanã,nacional,2026-09-03,,,
1702208,TO,Araguatins,nacional,2026-09-03,,,
1702000,TO,Araguaçu,nacional,2026-09-03,,,
1702109,TO,Araguaína,nacional,2026-09-03,,,
1702307,TO,Arapoema,nacional,2026-09-03,,,
1702406,TO,Arraias,nacional,2026-09-03,,,
1702554,TO,Augustinópolis,nacional,2026-09-03,,,
1702703,TO,Aurora do Tocantins,nacional,2026-09-03,,,
1702901,TO,Axixá do Tocantins,nacional,2026-09-03,,,
1703008,TO,Babaçulândia,nacional,2026-09-03,,,
1703057,TO,Bandeirantes do Tocantins,nacional,2026-09-03,,,
1703073,TO,Barra do Ouro,nacional,2026-09-03,,,
1703107,TO,Barrolândia,nacional,2026-09-03,,,
1703206,TO,Bernardo Sayão,nacional,2026-09-03,,,
1703305,TO,Bom Jesus do Tocantins,nacional,2026-09-03,,,
1703602,TO,Brasilândia do Tocantins,nacional,2026-09-03,,,
1703701,TO,Brejinho de Nazaré,nacional,2026-09-03,,,
1703800,TO,Buriti do Tocantins,nacional,2026-09-03,,,
1703826,TO,Cachoeirinha,nacional,2026-09-03,,,
1703842,TO,Campos Lindos,nacional,2026-09-03,,,
1703867,TO,Cariri do Tocantins,nacional,2026-09-03,,,
1703883,TO,Carmolândia,nacional,2026-09-03,,,
1703891,TO,Carrasco Bonito,nacional,2026-09-03,,,
1703909,TO,Caseara,nacional,2026-09-03,,,
1704105,TO,Centenário,nacional,2026-09-03,,,
1705102,TO,Chapada da Natividade,nacional,2026-09-03,,,
1704600,TO,Chapada de Areia,nacional,2026-09-03,,,
1705508,TO,Colinas do Tocantins,nacional,2026-09-03,,,
1716703,TO,Colméia,nacional,2026-09-03,,,
1705557,TO,Combinado,nacional,2026-09-03,,,
1705607,TO,Conceição do Tocantins,nacional,2026-09-03,,,
1706001,TO,Couto Magalhães,nacional,2026-09-03,,,
1706100,TO,Cristalândia,nacional,2026-09-03,,,
1706258,TO,Crixás do Tocantins,nacional,2026-09-03,,,
1706506,TO,Darcinópolis,nacional,2026-09-03,,,
1707009,TO,Dianópolis,nacional,2026-09-03,,,
1707108,TO,Divinópolis do Tocantins,nacional,2026-09-03,,,
1707207,TO,Dois Irmãos do Tocantins,nacional,2026-09-03,,,
1707306,TO,Dueré,nacional,2026-09-03,,,
1707405,TO,Esperantina,nacional,2026-09-03,,,
1707652,TO,Figueirópolis,nacional,2026-09-03,,,
1707702,TO,Filadélfia,nacional,2026-09-03,,,
1708205,TO,Formoso do Araguaia,nacional,2026-09-03,,,
1708254,TO,Fortaleza do Tabocão,nacional,2026-09-03,,,
1707553,TO,Fátima,nacional,2026-09-03,,,
1708304,TO,Goianorte,nacional,2026-09-03,,,
1709005,TO,Goiatins,nacional,2026-09-03,,,
1709302,TO,Guaraí,nacional,2026-09-03,,,
1709500,TO,Gurupi,nacional,2026-09-03,,,
1709807,TO,Ipueiras,nacional,2026-09-03,,,
1710508,TO,Itacajá,nacional,2026-09-03,,,
1710706,TO,Itaguatins,nacional,2026-09-03,,,
1710904,TO,Itapiratins,nacional,2026-09-03,,,
1711100,TO,Itaporã do Tocantins,nacional,2026-09-03,,,
1711506,TO,Jaú do Tocantins,nacional,2026-09-03,,,
1711803,TO,Juarina,nacional,2026-09-03,,,
1711902,TO,Lagoa da Confusão,nacional,2026-09-03,,,
1711951,TO,Lagoa do Tocantins,nacional,2026-09-03,,,
1712009,TO,Lajeado,nacional,2026-09-03,,,
1712157,TO,Lavandeira,nacional,2026-09-03,,,
1712405,TO,Lizarda,nacional,2026-09-03,,,
1712454,TO,Luzinópolis,nacional,2026-09-03,,,
1712504,TO,Marianópolis do Tocantins,nacional,2026-09-03,,,
1712702,TO,Mateiros,nacional,2026-09-03,,,
1712801,TO,Maurilândia do Tocantins,nacional,2026-09-03,,,
1713205,TO,Miracema do Tocantins,nacional,2026-09-03,,,
1713304,TO,Miranorte,nacional,2026-09-03,,,
1713700,TO,Monte Santo do Tocantins,nacional,2026-09-03,,,
1713601,TO,Monte do Carmo,nacional,2026-09-03,,,
1713957,TO,Muricilândia,nacional,2026-09-03,,,
1714203,TO,Natividade,nacional,2026-09-03,,,
1714302,TO,Nazaré,nacional,2026-09-03,,,
1714880,TO,Nova Olinda,nacional,2026-09-03,,,
1715002,TO,Nova Rosalândia,nacional,2026-09-03,,,
1715101,TO,Novo Acordo,nacional,2026-09-03,,,
1715150,TO,Novo Alegre,nacional,2026-09-03,,,
1715259,TO,Novo Jardim,nacional,2026-09-03,,,
1715507,TO,Oliveira de Fátima,nacional,2026-09-03,,,
1721000,TO,Palmas,nacional,2026-09-03,plano,,
1715705,TO,Palmeirante,nacional,2026-09-03,,,
1713809,TO,Palmeiras do Tocantins,nacional,2026-09-03,,,
1715754,TO,Palmeirópolis,nacional,2026-09-03,,,
1716208,TO,Paranã,nacional,2026-09-03,,,
1716109,TO,Paraíso do Tocantins,nacional,2026-09-03,,,
1716307,TO,Pau D'Arco,nacional,2026-09-03,,,
1716505,TO,Pedro Afonso,nacional,2026-09-03,,,
1716604,TO,Peixe,nacional,2026-09-03,,,
1716653,TO,Pequizeiro,nacional,2026-09-03,,,
1717008,TO,Pindorama do Tocantins,nacional,2026-09-03,,,
1717206,TO,Piraquê,nacional,2026-09-03,,,
1717503,TO,Pium,nacional,2026-09-03,,,
1717800,TO,Ponte Alta do Bom Jesus,nacional,2026-09-03,,,
1717909,TO,Ponte Alta do Tocantins,nacional,2026-09-03,,,
1718006,TO,Porto Alegre do Tocantins,nacional,2026-09-03,,,
1718204,TO,Porto Nacional,nacional,2026-09-03,,,
1718303,TO,Praia Norte,nacional,2026-09-03,,,
1718402,TO,Presidente Kennedy,nacional,2026-09-03,,,
1718451,TO,Pugmil,nacional,2026-09-03,,,
1718501,TO,Recursolândia,nacional,2026-09-03,,,
1718550,TO,Riachinho,nacional,2026-09-03,,,
1718758,TO,Rio Sono,nacional,2026-09-03,,,
1718659,TO,Rio da Conceição,nacional,2026-09-03,,,
1718709,TO,Rio dos Bois,nacional,2026-09-03,,,
1718808,TO,Sampaio,nacional,2026-09-03,,,
